t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.0065522620904836194;8381.386394771047;2.6965987352821505e-07;0.00058244574412460147;-31.455589555508958;-38.095701308954268;-2.9246897725296695e-06;3.5420766092788247e-06
0.0068642745709828392;8379.0054635931283;3.7363811978120113e-07;0.00058239751296415804;-32.076132642248623;-39.842681085938537;-2.9823868637254472e-06;3.7045079595971934e-06
0.007176287051482059;8376.6379407294044;4.78372378903792e-07;0.00058234954180911539;-32.702160315300731;-41.585980433268546;-3.0405939028739032e-06;3.8665971095269874e-06
0.0074882995319812788;8374.2686137090222;5.8225448968512979e-07;0.00058230152250107075;-33.344035173283153;-43.324978376625261;-3.1002743876117036e-06;4.0282863218817976e-06
0.0078003120124804995;8371.8877409076831;6.8426321730213965e-07;0.00058225325750163495;-34.006317802592172;-45.059491505282416;-3.1618523538757135e-06;4.1895585434292421e-06
0.0081123244929797184;8369.4909451497169;7.8395747258557423e-07;0.0005822046578676769;-34.688611464573313;-46.789748159253378;-3.2252909135484342e-06;4.3504350048540034e-06
0.0084243369734789391;8367.0783948337648;8.8139537433761473e-07;0.00058215572677191706;-35.386906177749879;-48.516335421754448;-3.2902172250465999e-06;4.5109702922027305e-06
0.0087363494539781598;8364.6535128580872;9.7700435018817645e-07;0.000582106533420546;-36.095130805759545;-50.24013465009164;-3.3560668039437822e-06;4.6712463526502679e-06
0.0090483619344773787;8362.2214890017403;1.071430831738532e-06;0.00058205718294505632;-36.806641070056877;-51.962257938995016;-3.4222218759817339e-06;4.831366586963581e-06
0.0093603744149765994;8359.7878554485396;1.1653959940138934e-06;0.00058200778753155099;-37.515432690194984;-53.683992195502242;-3.4881241728887592e-06;4.9914506496747435e-06
0.0096723868954758183;8357.3573295718943;1.2595777598180304e-06;0.00058195844293327365;-38.216589710048112;-55.406774645334252;-3.5533166170260225e-06;5.1516321717036386e-06
0.009984399375975039;8354.9333901022092;1.3545668377096618e-06;0.00058190921984228134;-38.90530552082172;-57.132235502211834;-3.6173522976923994e-06;5.3120627276817721e-06
0.01029641185647426;8352.519213434558;1.4509617130214182e-06;0.00058186018287871035;-39.574860474811494;-58.862278416336203;-3.679606432927227e-06;5.4729193159217544e-06
0.010608424336973479;8350.1196155664438;1.5495641660265727e-06;0.00058181143004208734;-40.2144645586053;-60.599138630433686;-3.7390757847586168e-06;5.6344097656722125e-06
0.010920436817472699;8347.7431512685525;1.6515852639456411e-06;0.00058176313541590603;-40.807914585457269;-62.345360417197213;-3.794253807124973e-06;5.7967706392874618e-06
0.011232449297971918;8345.403479454937;1.7587681151945347e-06;0.00058171557701451875;-41.333708106213713;-64.103660222163768;-3.8431412371286229e-06;5.9602545074741163e-06
0.011544461778471139;8343.119386129214;1.8733645533775397e-06;0.0005816691373669243;-41.766778856493801;-65.876677595619427;-3.8834074541038641e-06;6.1251067913428618e-06
0.01185647425897036;8340.9132980054783;1.997950620271044e-06;0.00058162427339184626;-42.081542566676042;-67.666650327243559;-3.912673674096626e-06;6.2915355569538146e-06
0.012168486739469579;8338.8085615636719;2.135113165889235e-06;0.00058158146110020214;-42.255596476207238;-69.475073916306016;-3.9288569247133692e-06;6.4596798534070203e-06
0.012480499219968799;8336.8260840650782;2.2870742117256978e-06;0.00058154112722670962;-42.273269523211404;-71.302413577683396;-3.9305001360011955e-06;6.6295829356283033e-06
0.012792511700468018;8334.9810713566967;2.455334082659154e-06;0.00058150358273922984;-42.128280034869775;-73.147928821458791;-3.9170192481949449e-06;6.801175954064416e-06
0.013104524180967239;8333.2805456012629;2.6404079889015178e-06;0.00058146897215505906;-41.824981596525333;-75.009649443206541;-3.8888190506089237e-06;6.9742757222987596e-06
0.013416536661466459;8331.7221234178596;2.8417079547218827e-06;0.00058143724848885717;-41.377993699385328;-76.884513200031265;-3.8472588398584017e-06;7.1485975179464431e-06
0.013728549141965678;8330.2942475581749;3.0575899611200886e-06;0.0005814081778096;-40.810341509898706;-78.768646131994302;-3.794479458628964e-06;7.3237811464863893e-06
0.014040561622464899;8328.9777668156985;3.2855529708894729e-06;0.00058138137129555491;-40.150498617550646;-80.657742456833887;-3.7331283351562567e-06;7.4994262632575038e-06
0.014352574102964118;8327.748513383207;3.5225492111332951e-06;0.00058135633765860593;-39.428890751150547;-82.547486509054906;-3.6660344044285711e-06;7.6751316046715577e-06
0.014664586583463339;8326.580377197386;3.7653484832750345e-06;0.00058133254574408615;-38.674458630786361;-84.433956201688929;-3.5958885277282223e-06;7.8505325014341837e-06
0.014976599063962558;8325.4483396251162;4.0108952567380102e-06;0.0005813094863447645;-37.911803289562314;-86.313955371495283;-3.5249780692703463e-06;8.0253317794637084e-06
0.015288611544461778;8324.3309957965339;4.2566049932254114e-06;0.00058128672362802152;-37.159277498317458;-88.185238492977845;-3.4550094399641314e-06;8.1993206534363379e-06
0.015600624024960999;8323.2122384662962;4.5005624965042557e-06;0.0005812639295004362;-36.428184268490703;-90.046611713003287;-3.3870335755071422e-06;8.3723881208211796e-06
0.01591263650546022;8322.0819584760975;4.7416058283460867e-06;0.00058124089794673347;-35.723041336034882;-91.897914711870641;-3.3214705276715233e-06;8.5445192753520996e-06
0.016224648985959437;8320.935798409686;4.979300030712626e-06;0.00058121754007851888;-35.042705509877692;-93.73990478867502;-3.2582140044028637e-06;8.7157845294724874e-06
0.016536661466458658;8319.7741441590388;5.213821808101673e-06;0.00058119386364647067;-34.382046398390941;-95.574075206587779;-3.1967869901965909e-06;8.8863227243736015e-06
0.016848673946957878;8318.6006328526128;5.445787017209059e-06;0.00058116994268094446;-33.733823783228587;-97.402443141545106;-3.1365163012768134e-06;9.0563214138069662e-06
0.017160686427457099;8317.4204875328178;5.6760563955622004e-06;0.00058114588358017347;-33.090451233183686;-99.227339030028645;-3.0766965635566735e-06;9.2259972779824062e-06
0.01747269890795632;8316.2389641943792;5.9055519974577807e-06;0.00058112179346539938;-32.445404417305483;-101.05122046546219;-3.0167211553109674e-06;9.3955788199562636e-06
0.017784711388455537;8315.0601295748238;6.1351089476773446e-06;0.00058109775525755727;-31.792912130503581;-102.8766023418126;-2.9560534792371543e-06;9.5652998704964717e-06
0.018096723868954757;8313.8872399852753;6.3654976742913659e-06;0.00058107383538891254;-31.125505699375609;-104.70613025171252;-2.8939991101782963e-06;9.7354064125213301e-06
0.018408736349453978;8312.7251185065033;6.5976585853750818e-06;0.0005810501322819784;-30.430428154710683;-106.54272829912351;-2.8293719257979674e-06;9.9061703244814811e-06
0.018720748829953199;8311.5835980037573;6.8330496817155613e-06;0.00058102684660545783;-29.686476621073261;-108.38971400653602;-2.760200517077525e-06;1.0077900064245086e-05
0.019032761310452419;8310.4805638299822;7.0739508301996085e-06;0.0005810043434098086;-28.862693210346684;-110.25078479521142;-2.6836064697181337e-06;1.0250939412052788e-05
0.019344773790951637;8309.4432764520334;7.3235842253667012e-06;0.00058098317919862922;-27.919685402573087;-112.1298257711087;-2.5959271310128883e-06;1.0425649598764542e-05
0.019656786271450857;8308.5072432839097;7.5859737507837017e-06;0.00058096407898281844;-26.813543013686889;-114.03054686364094;-2.4930798031626744e-06;1.060237556760866e-05
0.019968798751950078;8307.7126645802637;7.8655470474780328e-06;0.00058094786377245369;-25.50158922560135;-115.95601011011252;-2.3710964647396626e-06;1.0781402021854572e-05
0.020280811232449299;8307.0991551218776;8.166556840146956e-06;0.00058093534279127365;-23.948739036338672;-117.9081417631356;-2.2267149690823157e-06;1.0962908061350418e-05
0.020592823712948519;8306.6998736581172;8.4924443753001486e-06;0.00058092719351840157;-22.133118302463203;-119.88733255487011;-2.0579014937606322e-06;1.114693001573968e-05
0.020904836193447737;8306.5363036002582;8.8452798050110946e-06;0.00058092385498223899;-20.049802268989055;-121.89221334040747;-1.8641981430319272e-06;1.1333340584146126e-05
0.021216848673946957;8306.614738848195;9.2253937241462448e-06;0.000580925455886837;-17.711974638792078;-123.91965842206488;-1.6468307162377381e-06;1.1521849144261467e-05
0.021528861154446178;8306.9251213967345;9.6312697110557758e-06;0.0005809317908310116;-15.149359806606363;-125.96502447800768;-1.4085629394599341e-06;1.1712023967541728e-05
0.021840873634945399;8307.4423701729775;1.005971231111384e-05;0.00058094234748997254;-12.404311305391005;-128.02258948363604;-1.1533327755987642e-06;1.1903333029406773e-05
0.022152886115444619;8308.1298536685645;1.0506251536840055e-05;0.00058095637764278639;-9.5263423017715851;-130.08612226571836;-8.8574387869733975e-07;1.2095196965461321e-05
0.022464898595943836;8308.9442898901016;1.0965704369796028e-05;0.00058097299736184905;-6.566094294989739;-132.14949523021562;-6.1050481333797664e-07;1.2287046041935634e-05
0.022776911076443057;8309.8411649323862;1.1432792511629704e-05;0.00058099129775160147;-3.5697411120146754;-134.20725230512457;-3.3190874717078494e-07;1.247837296209129e-05
0.023088923556942278;8310.7797610404523;1.1902715497952551e-05;0.00058101044763723985;-0.57464373728935669;-136.25505939829026;-5.342944402081527e-08;1.2668774749059116e-05
0.023400936037441498;8311.7270513220119;1.2371596588070348e-05;0.00058102977303459082;2.3932339140888885;-138.28999095222625;2.2251901333643368e-07;1.2857979389242118e-05
0.023712948517940719;8312.6599974194542;1.2836749685610598e-05;0.00058104880396180427;5.3199935628865447;-140.31063720168751;4.9464438540697166e-07;1.3045855804951033e-05
0.024024960998439936;8313.5661108187905;1.329675147339005e-05;0.00058106728578950946;8.2027337735497738;-142.31704611526845;7.6267690141204244e-07;1.3232408456228097e-05
0.024336973478939157;8314.4424421158728;1.3751336640672186e-05;0.00058108515852067441;11.047175821682153;-144.31053647820536;1.0271485162913519e-06;1.3417759961588671e-05
0.024648985959438378;8315.2933938010683;1.4201159760912068e-05;0.00058110251209634808;13.864557593167255;-146.29343089882371;1.2891041104738518e-06;1.3602126273393266e-05
0.024960998439937598;8316.1278811519351;1.4647481666899163e-05;0.00058111952843958295;16.668390963290399;-148.26875883395968;1.5497999962402151e-06;1.3785789065632125e-05
0.025273010920436819;8316.9563865869222;1.5091840344904385e-05;0.00058113642136065177;19.471596897733882;-150.23997145709791;1.8104375440532139e-06;1.3969069222826486e-05
0.025585023400936036;8317.7883798982275;1.5535758049911745e-05;0.00058115338395191404;22.284511695626499;-152.21070412649681;2.0719778062656579e-06;1.4152304754699408e-05
0.025897035881435257;8318.6305620267212;1.5980533843997111e-05;0.00058117055279587753;25.116254846021654;-154.18474761464324;2.3352686982000087e-06;1.4335848121137452e-05
0.026209048361934478;8319.4882616889699;1.6427368102369506e-05;0.00058118803645666967;27.979127985092525;-156.16620237748805;2.6014540060644552e-06;1.4520080575893876e-05
0.026521060842433698;8320.369680065196;1.6877785864990376e-05;0.00058120600200443201;30.894082625060143;-158.15968236376477;2.8724817675329379e-06;1.4705431116449401e-05
0.026833073322932919;8321.2911547188869;1.7334164167014384e-05;0.00058122478226305184;33.894868657820645;-160.17040925227059;3.1514899928939128e-06;1.4892385246041674e-05
0.027145085803432136;8322.2812138631416;1.7800126521967632e-05;0.00058124495833923194;37.029001094212838;-162.20407800498583;3.4428965509014697e-06;1.5081472473012378e-05
0.027457098283931357;8323.3816775468185;1.8280620306945892e-05;0.00058126738190609443;40.354756446381423;-164.26645263903163;3.7521198972723102e-06;1.5273228726338204e-05
0.027769110764430577;8324.6450582649413;1.8781599906642559e-05;0.00058129312202520372;43.934606617778989;-166.36273737643788;4.0849685684122842e-06;1.5468137886154848e-05
0.028081123244929798;8326.1286236989326;1.9309357737599178e-05;0.00058132334392863201;47.826466843165541;-168.49683789442119;4.4468274290518679e-06;1.5666563096004492e-05
0.028393135725429019;8327.8863834063359;1.9869641808088408e-05;0.00058135914552651666;52.074659387939995;-170.67066429002324;4.8418174916451647e-06;1.5868681953616489e-05
0.028705148205928236;8329.9607495555083;2.0466750728293702e-05;0.00058140138738110565;56.70251101585874;-172.88362587967407;5.2721076409069534e-06;1.6074439538189258e-05
0.029017160686427457;8332.3756395937762;2.1102798462128259e-05;0.00058145055225903805;61.70807487829574;-175.13243182237989;5.7375168620051551e-06;1.6283529872656799e-05
0.029329173166926677;8335.1323975135074;2.1777298017694e-05;0.00058150666236897984;67.063750113781907;-177.41125170933014;6.2354788715416725e-06;1.6495410855050689e-05
0.029641185647425898;8338.2092528620433;2.2487141009624408e-05;0.00058156926891701625;72.719756889469252;-179.71222158014399;6.7613652212799208e-06;1.6709351307070909e-05
0.029953198127925115;8341.5642897669168;2.3226967811382878e-05;0.00058163751329971174;78.610694036034431;-182.02621852731255;7.3090950164175658e-06;1.6924502995552452e-05
0.030265210608424336;8345.1412299663134;2.3989849295002066e-05;0.00058171024557141914;84.663899643709641;-184.34378340354951;7.8719122702651126e-06;1.7139986424300233e-05
0.030577223088923557;8348.8768706977517;2.4768149977597392e-05;0.00058178617638347883;90.808125803486064;-186.65605318041776;8.4431924676334229e-06;1.7354977523284455e-05
0.030889235569422777;8352.7088270806598;2.5554421273949925e-05;0.00058186403476543085;96.981131132280893;-188.95557316969268;9.017148505527359e-06;1.7568783167667347e-05
0.031201248049921998;8356.5823124201797;2.6342182956226754e-05;0.00058194270593770164;103.13513260442983;-191.23689008992756;9.5893375956083093e-06;1.7780896320171942e-05
0.031513260530421215;8360.4549969720938;2.7126485198812301e-05;0.0005820213297122067;109.23954506084939;-193.49687152517274;1.0156915979319321e-05;1.7991025733836392e-05
0.031825273010920439;8364.2994279932682;2.7904192996187763e-05;0.00058209934911510302;115.28096100083781;-195.73474574978604;1.0718637048959454e-05;1.8199099654860332e-05
0.032137285491419657;8368.1029697086433;2.8673987986851837e-05;0.00058217650856560782;121.26078262837535;-197.95189877141155;1.127463117918384e-05;1.8405246951989786e-05
0.032449297971918874;8371.8656383145553;2.9436129414205678e-05;0.00058225280938344016;127.19123844329411;-200.15149559602074;1.1826035356102044e-05;1.8609761902354027e-05
0.032761310452418098;8375.5964973048649;3.0192048541488122e-05;0.00058232843623539916;133.09066178971972;-202.33800628098089;1.2374554184358787e-05;1.8813060124647575e-05
0.033073322932917315;8379.3094099663303;3.0943865592038413e-05;0.00058240367073908049;138.97888116195574;-204.51671412560538;1.2922031285240992e-05;1.9015632851483864e-05
0.033385335413416539;8383.0189214939419;3.1693915419756907e-05;0.00058247880789198063;144.87340557963836;-206.69326649138276;1.3470094619037382e-05;1.9218005165387894e-05
0.033697347893915756;8386.7368935458471;3.2444351067457328e-05;0.00058255408792007291;150.7880711799647;-208.8733829360975;1.4020030647375986e-05;1.9420708861579336e-05
0.034009360374414974;8390.4714427014587;3.3196990791987373e-05;0.00058262967489957696;156.73599818782563;-211.06283803827532;1.4573059267518266e-05;1.9624280851017048e-05
0.034321372854914198;8394.2299146071418;3.3953591401567365e-05;0.00058270571706131884;162.73565768820902;-213.26763440519665;1.5130897891031118e-05;1.982927924640453e-05
0.034633385335413415;8398.0247777406039;3.4716428420467699e-05;0.00058278246599289846;168.81731805262183;-215.49418195956508;1.5696360822075855e-05;2.0036300031973329e-05
0.034945397815912639;8401.8798905506483;3.5488912137081235e-05;0.00058286040310804113;175.0270368152816;-217.74929775683282;1.6273730415590781e-05;2.0245977046498839e-05
0.035257410296411856;8405.8344935160403;3.6275958745121671e-05;0.00058294031983442771;181.42629374390185;-220.03990995024856;1.6868722960807484e-05;2.0458954458449538e-05
0.035569422776911074;8409.9431382512448;3.7083928702289073e-05;0.00058302331550447227;188.08679690432444;-222.37245354680061;1.74880057575522e-05;2.0675830584353222e-05
0.035881435257410298;8414.2710978151154;3.7920087624937474e-05;0.00058311070393425775;195.081421768334;-224.75204823549331;1.8138354649164949e-05;2.089708144460188e-05
0.036193447737909515;8418.8861279904322;3.8791687376798881e-05;0.00058320384648177619;202.47327507859819;-227.18162197104658;1.882563719837356e-05;2.1122979275683349e-05
0.036505460218408739;8423.8484075651431;3.9704867757088961e-05;0.00058330394871108384;210.30530363135111;-229.66117242879844;1.9553846528736707e-05;2.1353523861454423e-05
0.036817472698907956;8429.2008856601442;4.0663621673223181e-05;0.00058341186580792475;218.5926725681081;-232.18733898085586;2.0324392670551708e-05;2.1588402736176206e-05
0.037129485179407173;8434.9620880448438;4.1669046689759965e-05;0.00058352795823149515;227.31944642338789;-234.7533987245119;2.1135793970046528e-05;2.1826990815243281e-05
0.037441497659906398;8441.1228021564675;4.2719036068321861e-05;0.0005836520261734969;236.44013734966589;-237.34971748109652;2.198382104082887e-05;2.2068392328326015e-05
0.037753510140405615;8447.6471743261609;4.3808464652186937e-05;0.00058378333334245525;245.88568324002662;-239.96460031682145;2.2862052600048184e-05;2.2311519899421529e-05
0.038065522620904839;8454.4778373807967;4.4929823782501763e-05;0.00058392071199681256;255.57259935582934;-242.58541468396052;2.3762726371914583e-05;2.2555198974701407e-05
0.038377535101404056;8461.5439391294603;4.6074176629648041e-05;0.00058406272604501956;265.41355763051229;-245.19981635309682;2.4677722734232461e-05;2.279828180770682e-05
0.038689547581903273;8468.770495735007;4.7232255824971332e-05;0.00058420786013063891;275.32754742900329;-247.79690005627819;2.5599509449354847e-05;2.3039754444285244e-05
0.039001560062402497;8476.0874018303166;4.8395515176672142e-05;0.00058435470096715892;285.24803257023535;-250.36812147739593;2.6521900090925651e-05;2.3278822447763027e-05
0.039313572542901715;8483.4366655504309;4.9556973821720729e-05;0.00058450208218397727;295.12804517594003;-252.90788674599995;2.7440527661690984e-05;2.3514965709125336e-05
0.039625585023400939;8490.7769128875316;5.0711744653848372e-05;0.00058464917372493333;304.94181110830937;-255.4137678486629;2.8352995724060339e-05;2.3747958475616015e-05
0.039937597503900156;8498.084797717238;5.1857205482708406e-05;0.00058479550884571441;314.68314205256758;-257.88636431324153;2.9258728898548205e-05;2.3977856490364228e-05
0.040249609984399373;8505.3535321969175;5.2992836671944485e-05;0.00058494095337254112;324.36133714495867;-260.32888173363369;3.0158591803782013e-05;2.4204957804298941e-05
0.040561622464898597;8512.5892098689164;5.4119800891113006e-05;0.00058508563098512412;333.99563793278566;-262.74652836918233;3.1054373487667095e-05;2.4429746672938718e-05
0.040873634945397815;8519.8058640211948;5.5240371443637864e-05;0.00058522982357932663;343.60935159279973;-265.14583902839064;3.1948241013750298e-05;2.4652830692194658e-05
0.041185647425897039;8527.0202670220006;5.6357322988977011e-05;0.00058537386690045109;353.22462333501494;-267.53402238390544;3.2842253407793211e-05;2.4874880112774505e-05
0.041497659906396256;8534.247355408701;5.7473384803599768e-05;0.000585518059108085;362.85855863445505;-269.91839943449918;3.3738001109159986e-05;2.5096575629287419e-05
0.041809672386895473;8541.4969136575473;5.8590828021479459e-05;0.00058566259481847196;372.52369497000262;-272.30612841306868;3.4636649832331973e-05;2.531858280263484e-05
0.042121684867394697;8548.7743210145254;5.9711483917998871e-05;0.00058580758034937352;382.23336930315787;-274.70424579381324;3.5539439626389417e-05;2.5541555872791795e-05
0.042433697347893914;8556.0858779669361;6.083724678221327e-05;0.00058595314003908824;392.0095946667696;-277.11986408812277;3.644841722747505e-05;2.5766156149548163e-05
0.042745709828393139;8563.4464850362383;6.1970824660055268e-05;0.00058609956887979318;401.88996297495322;-279.56030044586907;3.7367077870880747e-05;2.5993063969648501e-05
0.043057722308892356;8570.8864169866756;6.3116393123561302e-05;0.00058624746649575687;411.93055340524523;-282.03294773801611;3.8300635707710156e-05;2.6222966710261693e-05
0.043369734789391573;8578.4543601248206;6.4279853701003904e-05;0.00058639779629361644;422.20327841920692;-284.54480346966182;3.9255777042172342e-05;2.6456514988078886e-05
0.043681747269890797;8586.2152294071366;6.5468543313283283e-05;0.0005865518406959131;432.78788501263551;-287.10169678817795;4.0239916620781155e-05;2.669425078778206e-05
0.043993759750390014;8594.242942682049;6.669041869159527e-05;0.00058671105647250317;443.76037155890782;-289.70736053236146;4.1260120649208948e-05;2.6936521182676973e-05
0.044305772230889238;8602.6097654841378;6.7952893114917975e-05;0.00058687686266161668;455.18049928566217;-292.36255683712693;4.2321945629614452e-05;2.7183397034833586e-05
0.044617784711388456;8611.3746969061267;6.9261593947480093e-05;0.00058705041043174034;467.0812263469445;-295.0644697874697;4.3428455957782894e-05;2.7434616525035453e-05
0.044929797191887673;8620.5735110170663;7.0619323765850402e-05;0.00058723238686177745;479.46234083496904;-297.80653034034555;4.45796319308717e-05;2.7689568874299167e-05
0.045241809672386897;8630.212564952215;7.2025452088202922e-05;0.00058742289435912819;492.28953872650555;-300.57875238860856;4.5772284016358387e-05;2.7947325590555529e-05
0.045553822152886114;8640.2675407954885;7.347586088994597e-05;0.00058762142844569871;505.49897831022469;-303.36855677931089;4.7000476315319283e-05;2.8206717084536201e-05
0.045865834633385338;8650.6871759885053;7.4963444682887539e-05;0.00058782695439475762;519.00623447906685;-306.16196616389158;4.825635911803195e-05;2.8466443765009096e-05
0.046177847113884556;8661.4010227727667;7.64790541660731e-05;0.00058803806305694317;532.71779980720135;-308.94498755809144;4.9531238255483787e-05;2.8725204586960464e-05
0.046489859594383773;8672.3295667067014;7.8012694125476306e-05;0.0005882531722821696;546.54295805262882;-311.70497313170927;5.081667907841457e-05;2.8981823575622067e-05
0.046801872074882997;8683.3947393785111;7.9554753937068691e-05;0.00058847073480572474;560.40400051043298;-314.43176496246315;5.2105456357295313e-05;2.9235356263831601e-05
0.047113884555382214;8694.5289900055614;8.1097063904158969e-05;0.00058868941639886796;574.24327853739533;-317.11847925827033;5.3392210014645329e-05;2.9485162607749876e-05
0.047425897035881438;8705.6815537367165;8.263362390542726e-05;0.00058890821776018409;588.02633225927252;-319.76185661210161;5.4673736027167338e-05;2.9730939552990234e-05
0.047737909516380655;8716.8212301047624;8.4160926863189627e-05;0.00058912652715609811;601.74112735653239;-322.36218124671558;5.5948915463321645e-05;2.9972713526124392e-05
0.048049921996879873;8727.9357005674083;8.5677880272478092e-05;0.00058934410495654194;615.39410728241978;-324.92283879106412;5.7218347424955389e-05;3.0210799317449059e-05
0.048361934477379097;8739.0280229489472;8.7185398025436503e-05;0.00058956101309018123;629.00421393220506;-327.44962740827589;5.8483793098813208e-05;3.0445736030781398e-05
0.048673946957878314;8750.1113409815207;8.8685780412626661e-05;0.00058977751012133969;642.5961962647666;-329.94995503405471;5.9747553603009018e-05;3.0678212443985621e-05
0.048985959438377538;8761.2029956883034;9.0182017330026694e-05;0.00058999393534911546;656.19442755041257;-332.43204616296737;6.1011895124742052e-05;3.0908993257246379e-05
0.049297971918876755;8772.3191358450367;9.1677139665020485e-05;0.00059021060337886237;669.81815098663742;-334.90425066989002;6.227860686534971e-05;3.1138854828406559e-05
0.049609984399375973;8783.470654774339;9.3173712976788323e-05;0.00059042772518299951;683.47904218270332;-337.37452609398269;6.3548774404071869e-05;3.1368537036569439e-05
0.049921996879875197;8794.6612705463122;9.4673562723673356e-05;0.00059064537133829355;697.18438477889003;-339.85028336798541;6.4823074961985308e-05;3.1598728938258812e-05
0.050234009360374414;8805.8908558684961;9.6178055183276161e-05;0.00059086353744143203;710.94477492414649;-342.3385162873185;6.6102493751858286e-05;3.1830080805245814e-05
0.050546021840873638;8817.1630130944195;9.7688825840136148e-05;0.0005910822914409503;724.78291762783226;-344.84599577172446;6.7389141848688721e-05;3.2063222186682323e-05
0.050858034321372855;8828.4936763136993;9.9208615318403085e-05;0.0005913019399034975;738.73971918043173;-347.37929864869295;6.8686822653115563e-05;3.2298764585336621e-05
0.051170046801872072;8839.9171749893303;0.00010074183852148423;0.00059152314404674561;752.8750143646605;-349.94452401142848;7.0001099506329455e-05;3.2537275085017018e-05
0.051482059282371297;8851.4872448108235;0.00010229462587437851;0.00059174693728506411;767.26216293124355;-352.54667971745232;7.1338793279141947e-05;3.2779219308205323e-05
0.051794071762870514;8863.2722376713828;0.00010387426387037931;0.00059197463055571864;781.97767261452418;-355.18884898727219;7.2707017536783109e-05;3.302488392775086e-05
0.052106084243369738;8875.3455780848435;0.00010548815274756601;0.00059220762646620213;797.08839413701298;-357.87133529860057;7.4111987951162999e-05;3.3274297160519817e-05
0.052418096723868955;8887.7738132960039;0.00010714253639471486;0.00059244718822844928;812.63939024163938;-360.59101265512163;7.5557894383137167e-05;3.352716835643748e-05
