t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.10484429065743946;13005.061664461067;0.00042599980276941565;0.0006531852716045349;2831.9947730752729;37.982741037681535;0.00042962508484796171;-5.7621357554102465e-06
0.10519031141868514;13026.136487597261;0.00042763173985307815;0.00065396248375456907;2847.9977904923517;43.192957167746272;0.00043205280744865366;-6.5525466587908467e-06
0.1055363321799308;13047.349721144405;0.00042926905155038947;0.00065474399702572484;2864.0670509088759;48.453448884119098;0.00043449057938083708;-7.3505845723758666e-06
0.10588235294117648;13068.679473277301;0.00043090878556898787;0.00065552899225746332;2880.1863386724399;53.762919550022161;0.00043693594066432199;-8.1560527911110969e-06
0.10622837370242216;13090.108231706768;0.00043254867863373758;0.00065631681452751488;2896.3464326625781;59.120139792293458;0.00043938749241776142;-8.96876481410531e-06
0.10657439446366783;13111.625545939178;0.00043418751836418279;0.00065710707079649072;2912.544149429008;64.524088164252362;0.00044184475169884536;-9.7885656837571762e-06
0.10692041522491351;13133.227211077567;0.00043582497677561489;0.00065789959864049708;2928.7759853774423;69.974051389890064;0.00044430718699812089;-1.0615347193205473e-05
0.10726643598615919;13154.909010251638;0.00043746063056544212;0.00065869423584088201;2945.0267269696319;75.469664253900191;0.00044677249036017652;-1.1449053937807954e-05
0.10761245674740486;13176.655364707838;0.0004390922271828953;0.00065949040506823025;2961.2574426493629;81.010888724427105;0.00044923475571014953;-1.2289680147978096e-05
0.10795847750865054;13198.427304858096;0.00044071386632269817;0.00066028667635690554;2977.3994620527856;86.597949601797154;0.00045168356547552999;-1.3137259926836375e-05
0.1083044982698962;13220.156385138889;0.00044231509630922035;0.00066108054937437366;2993.3593867876498;92.23125412221907;0.00045410475074167986;-1.3991855053766183e-05
0.10865051903114188;13241.749614394175;0.00044388168644844038;0.00066186863882990393;3009.035604137066;97.91132327759783;0.00045648289644762135;-1.4853544565350816e-05
0.10899653979238756;13263.105900898971;0.00044539814264279727;0.00066264727817967129;3024.3416451701301;103.63875388054225;0.00045880488490608731;-1.5722419000482276e-05
0.10934256055363323;13284.139372534979;0.00044685125666613177;0.00066341336968790308;3039.2285869760544;109.41421547337177;0.00046106329431323172;-1.6598579931443755e-05
0.10968858131487891;13304.801775933733;0.00044823350514231467;0.00066416519572766659;3053.698878576005;115.2384693406093;0.00046325849619549097;-1.748214284818261e-05
0.11003460207612459;13325.096321400921;0.00044954514410783507;0.00066490291460188282;3067.8071481725538;121.1123833100537;0.00046539877787259772;-1.8373239403693499e-05
0.11038062283737025;13345.078504966914;0.00045079432922943096;0.0006656285811624576;3081.6481571855447;127.03691084055026;0.00046749851503600012;-1.9272014241547308e-05
0.11072664359861593;13364.844041510401;0.00045199529155497955;0.0006663457003564646;3095.3361751843731;133.01300942795683;0.0004695750428424979;-2.0178612617746437e-05
0.1110726643598616;13384.508158096636;0.0004531652209852782;0.0006670584705382955;3108.9822278154616;139.0414912675169;0.00047164520433262848;-2.1093157745601049e-05
0.11141868512110728;13404.182692567285;0.00045432083734755417;0.00066777095157046233;3122.6754500461352;145.12282366620957;0.00047372252164218918;-2.2015720517473489e-05
0.11176470588235296;13423.957247196651;0.00045547559188524242;0.00066848638403987676;3136.4726366631371;151.25692004994607;0.00047581561077051282;-2.2946287799724184e-05
0.11211072664359863;13443.88853019739;0.00045663811373131537;0.00066920680794551029;3150.3970689443136;157.44297628161758;0.00047792800358180442;-2.3884737601494013e-05
0.11245674740484431;13463.999018710238;0.00045781205674083717;0.0006699330199587013;3164.4449380069764;163.67940562749322;0.00048005912225312377;-2.4830829208845669e-05
0.11280276816608997;13484.283317118776;0.00045899708380480483;0.00067066480850548117;3178.5959873521138;169.96390787762789;0.00048220589379147322;-2.5784213670607726e-05
0.11314878892733565;13504.718868714048;0.00046019047088139222;0.00067140134445450015;3192.8246491543823;176.29367781028486;0.00048436443945412461;-2.6744465423273577e-05
0.11349480968858133;13525.277300448974;0.00046138876479137776;0.00067214159242369649;3207.1087484086347;182.66572355624794;0.00048653139520292373;-2.7711130588157122e-05
0.113840830449827;13545.933445449189;0.00046258905537529334;0.00067288463623679936;3221.4342825368794;189.07723649442073;0.00048870463679003885;-2.8683783086055462e-05
0.11418685121107268;13566.670492515606;0.00046378964446451012;0.00067362986335984143;3235.796266451106;195.52593991318508;0.00049088340795741428;-2.9662077530588403e-05
0.11453287197231836;13587.481179848597;0.00046499012118735267;0.00067437700628799507;3250.1961666495008;202.01034827710964;0.00049306793117876867;-3.0645788560010376e-05
0.11487889273356403;13608.365488410916;0.00046619093337928506;0.0006751260581841519;3264.6333437058547;208.52989055132571;0.0004952581094505549;-3.1634829546017838e-05
0.11522491349480971;13629.322207741487;0.00046739207066506377;0.00067587696954559025;3279.0906206192844;215.0848875108984;0.00049745133695212179;-3.2629249151487685e-05
0.11557093425605537;13650.334481614489;0.00046859087856116084;0.00067662913125698596;3293.5197273640624;221.6764097829905;0.00049964029092493365;-3.3629209794900086e-05
0.11591695501730105;13671.355110631359;0.00046977987189056027;0.00067738085201177699;3307.8352821634248;228.3060686223489;0.00050181201860741208;-3.46349559101302e-05
0.11626297577854673;13692.30032427008;0.00047094585345780861;0.00067812914124381479;3321.9234284208806;234.97579886559333;0.00050394924749242072;-3.5646781019735007e-05
0.1166089965397924;13713.05820077078;0.0004720712572332125;0.00067887001579274063;3335.6646820398287;241.68768254429415;0.00050603385135824879;-3.6665000976341738e-05
0.11695501730103808;13733.511338068429;0.00047313764114243384;0.00067959931246225477;3348.9637702639675;248.44383665181954;0.00050805137694163527;-3.7689936936424527e-05
0.11730103806228376;13753.566580400093;0.00047413023076573748;0.00068031374686443953;3361.7758129913509;255.24635770359737;0.00050999501574922079;-3.8721906949870935e-05
0.11764705882352942;13773.181144179254;0.00047504189955987656;0.00068101183812038606;3374.1195505918522;262.09728904335566;0.00051186761077106724;-3.9761221000205326e-05
0.1179930795847751;13792.375813119514;0.00047587518053138856;0.00068169436916870011;3386.0734293839341;268.99856386712759;0.00051368106263162058;-4.0808172361101628e-05
0.11833910034602077;13811.230966735367;0.00047664168103104561;0.00068236423557162848;3397.7566448696061;275.95188373788415;0.00051545345377162208;-4.1863019166558527e-05
0.11868512110726645;13829.867502091796;0.00047735922536559024;0.00068302575967824216;3409.302045858376;282.95851862389623;0.00051720493789389585;-4.2925954075909551e-05
0.11903114186851213;13848.419537966578;0.00047804777457851298;0.00068368371727583989;3420.8295216361075;290.01905229996169;0.00051895370268900632;-4.3997065650157903e-05
0.1193771626297578;13867.007547420375;0.00047872542779937513;0.00068434238432542186;3432.4270308253272;297.13313284190508;0.00052071309183647735;-4.507630050097944e-05
0.11972318339100348;13885.719137151538;0.00047940558209602456;0.00068500485897058283;3444.1428916418922;304.29930777877871;0.00052249043540548328;-4.6163438282645059e-05
0.12006920415224916;13904.601172904977;0.00048009578788336488;0.00068567278807297528;3455.9889568326826;311.51501789620374;0.00052428753150576368;-4.7258090751961251e-05
0.12041522491349482;13923.662948213192;0.00048079823151432908;0.00068634648532282696;3467.951262331846;318.77679183297914;0.00052610226173193352;-4.8359731289364387e-05
0.1207612456747405;13942.887027649131;0.00048151132120309581;0.00068702531973783101;3480.0034336984813;326.08063366099077;0.00052793062497441599;-4.9467753696365002e-05
0.12110726643598617;13962.243040843778;0.00048223166203857767;0.00068770820629075551;3492.1185666326819;333.4225423106127;0.00052976853974187436;-5.0581550994484362e-05
0.12145328719723185;13981.7000824276;0.00048295577950791663;0.00068839404487152126;3504.2769010677048;340.79906159521965;0.00053161300835209875;-5.1700598866204378e-05
0.12179930795847753;14001.23493614723;0.00048368120024642097;0.00068908200991212747;3516.4685780455266;348.20774579927388;0.00053346253516119938;-5.2824526286565408e-05
0.1221453287197232;14020.835297329106;0.00048440679963516055;0.00068977166252928398;3528.6923932072323;355.64744359019232;0.00053531693746304782;-5.3953158593748563e-05
0.12249134948096888;14040.49881028173;0.00048513256962982583;0.00069046291498507358;3540.9523334698379;363.11834795657137;0.00053717682008911391;-5.508652506490597e-05
0.12283737024221454;14060.229654910714;0.00048585908578473451;0.00069115590928297199;3553.2483303087197;370.62182013490224;0.00053904217264393473;-5.6224832205130412e-05
0.12318339100346022;14080.029123927927;0.00048658613119933087;0.00069185068562910182;3565.5605795470278;378.16005134919601;0.00054090999075361772;-5.7368412431985066e-05
0.1235294117647059;14099.879604380529;0.00048731036908215917;0.0006925466215541333;3577.8340183107093;385.73565873447819;0.00054277192115700511;-5.8517662775460276e-05
0.12387543252595157;14119.728650529492;0.00048802304914207135;0.00069324187728830216;3589.9731803264249;393.35131458707451;0.00054461348123351658;-5.9672988633739084e-05
0.12422145328719725;14139.483468397804;0.00048870928336030401;0.00069393320833714559;3601.8541610110806;401.00948401989899;0.00054641587415572498;-6.0834763974441544e-05
0.12456747404844293;14159.022618515284;0.00048934990094180991;0.00069461638071351096;3613.35211011109;408.7123038153677;0.00054816015963415671;-6.2003312956120527e-05
0.12491349480968859;14178.223387410762;0.00048992563743856265;0.0006952871308104052;3624.3747413815754;416.46158695084705;0.00054983233747143685;-6.3178910614789788e-05
0.12525951557093426;14196.995301816727;0.00049042221761717354;0.00069594233424760145;3634.8891673421163;424.25889666485773;0.00055142741850349678;-6.4361794100068989e-05
0.12560553633217994;14215.307037491279;0.00049083441516395421;0.0006965809384136012;3644.9321705684438;432.10561347073462;0.00055295098279615053;-6.5552172841426039e-05
0.12595155709342562;14233.196757523483;0.00049116760071525091;0.00069720431355082581;3654.6008769579712;440.0029258268562;0.00055441776474167643;-6.6750227132813449e-05
0.1262975778546713;14250.762776269132;0.00049143632836938945;0.00069781591803890549;3664.0281727161464;447.95170967154286;0.00055584792371601464;-6.7956089857624526e-05
0.12664359861591698;14268.138855871994;0.00049166062461891659;0.00069842043139443032;3673.3519659586896;455.95231337142718;0.00055726238093924704;-6.9169813864489638e-05
0.12698961937716263;14285.463252814421;0.00049186135783528388;0.00069902267433462621;3682.6881028530061;464.00431481741816;0.0005586787107444808;-7.039133511774849e-05
0.12733564013840831;14302.851391154729;0.00049205616638725873;0.00069962665965388247;3692.113901253535;472.10634696985039;0.00056010864256359556;-7.1620446231943752e-05
0.12768166089965399;14320.37922170769;0.00049225698709217823;0.00070023501805112657;3701.6646223328107;480.25608392084928;0.00056155752565937461;-7.2856794357424018e-05
0.12802768166089967;14338.079679737964;0.00049246952206247695;0.00070084888064777173;3711.3407897423731;488.45044020957448;0.00056302543947187869;-7.4099911417274819e-05
0.12837370242214535;14355.950203436252;0.00049269431881513023;0.00070146814526535163;3721.1215474502787;496.68597324130974;0.00056450922005653467;-7.5349275155925171e-05
0.12871972318339103;14373.966494175893;0.00049292873566113586;0.00070209195759265335;3730.9787248213552;504.95941271611127;0.00056600459381381436;-7.6604389455619366e-05
0.12906574394463668;14392.097111021771;0.00049316899511872136;0.00070271921897599367;3740.8875634969495;513.26819431242438;0.00056750780480036705;-7.7864865298384674e-05
0.12941176470588237;14410.314731293678;0.0004934117302625088;0.00070334897656984432;3750.8322500517143;521.61086399404917;0.00056901645405547777;-7.9130482101036727e-05
0.12975778546712805;14428.602087530067;0.00049365476271496741;0.00070398062776745498;3760.8065260019212;529.987249197447;0.00057052959214179964;-8.0401213684986987e-05
0.13010380622837373;14446.952748683672;0.00049389716921733901;0.00070461394574383382;3770.8110401741078;538.39835554279716;0.00057204731748894812;-8.1677212606892592e-05
0.13044982698961941;14465.368369201209;0.00049413889564258189;0.00070524898310352915;3780.8495372599482;546.84602378362365;0.00057357019818182709;-8.2958758116523444e-05
0.13079584775086506;14483.854534527876;0.00049438023082583001;0.00070588592764892139;3790.920462125951;555.33245175847765;0.00057509799830038279;-8.4246183634895111e-05
0.13114186851211074;14502.411887368733;0.00049462060542601399;0.00070652479645193407;3801.0027637235416;563.85972058194011;0.00057662752431522927;-8.5539804875524555e-05
0.13148788927335642;14521.021457789786;0.00049485651020023103;0.00070716493214827494;3811.0420672337932;572.42945169356403;0.00057815052734595958;-8.6839867817363123e-05
0.1318339100346021;14539.630492411661;0.00049507945028912277;0.00070780451889389208;3820.9471976357436;581.0426718506219;0.00057965317577237155;-8.8146528223650522e-05
0.13217993079584778;14558.14884297067;0.00049527543830924729;0.00070844046319397977;3830.6033200938236;589.69989620863021;0.00058111804868449571;-8.9459864245566346e-05
0.13252595155709343;14576.462189786758;0.00049542697519945557;0.00070906885264737814;3839.899353001987;598.40137488860569;0.00058252829455249298;-9.0779913827482631e-05
0.13287197231833911;14594.459701374897;0.0004955171714855365;0.00070968590697471977;3848.7595462392574;607.14740211221624;0.00058387242177600392;-9.2106721604018837e-05
0.13321799307958479;14612.065921835778;0.00049553449093251128;0.00071028906902858126;3857.1666752358424;615.93857059557604;0.00058514781731798201;-9.3440377492611686e-05
0.13356401384083047;14629.264219315723;0.00049547623058589652;0.00071087780191377492;3865.1680208948437;624.77587245364293;0.00058636165388305217;-9.478103200112137e-05
0.13391003460207615;14646.102866832791;0.00049534941264245706;0.00071145378894864623;3872.8626756227409;633.66059779671286;0.00058752896419088819;-9.6128880844508185e-05
0.1342560553633218;14662.682246903758;0.00049516887410690625;0.00071202048828574371;3880.3758696388268;642.59405028048945;0.00058866874617330162;-9.7484121792626281e-05
0.13460207612456748;14679.12889340362;0.0004949534151412016;0.00071258224044149616;3887.8299062852702;651.57716426993693;0.00058979955374298182;-9.8846896592427399e-05
0.13494809688581316;14695.566044039511;0.00049472144791108067;0.0007131432607079863;3895.3209309992617;660.6101485534416;0.00059093597255241762;-0.0001002172369179559
0.13529411764705884;14712.090053037007;0.00049448752639498798;0.00071370683556271997;3902.9071306753212;669.69228099980296;0.00059208682978933308;-0.00010159503321898193
0.13564013840830452;14728.758385159428;0.00049426058733087746;0.00071427491696910079;3910.6091400848454;678.82193510077741;0.00059325525583217955;-0.00010298003874761299
0.1359861591695502;14745.590048669927;0.00049404400784509286;0.00071484814189013118;3918.4194524116351;687.9968463260052;0.00059444011186651573;-0.00010437190996541581
0.13633217993079585;14762.575272221944;0.00049383699266162618;0.00071542616626328918;3926.3156993610919;697.21454808087947;0.00059563800453139404;-0.00010577027267999126
0.13667820069204153;14779.689220926275;0.00049363652261192909;0.00071600813489635132;3934.2729256772736;706.4728506533404;0.00059684514801334749;-0.00010717479470314544
0.13702422145328721;14796.904749814918;0.00049343914407072836;0.00071659311661955458;3942.2717488134299;715.77022148454466;0.00059805860190147836;-0.00010858524353949024
0.13737024221453289;14814.200943782278;0.00049324214912251443;0.00071718039447256506;3950.3015381829164;725.10595683869474;0.00059927675349270848;-0.00011000151242945345
0.13771626297577858;14831.566468505915;0.00049304403182378134;0.00071776957857310505;3958.3595704386853;734.48010295097015;0.00060049918964425299;-0.00011142360838709898
0.13806228373702423;14848.998646873959;0.00049284437201768032;0.00071836057359217086;3966.4480346976607;743.89316637795787;0.00060172624245402161;-0.00011285160825911405
0.13840830449826991;14866.500174559922;0.00049264342495543387;0.0007189534664156299;3974.5707555365707;753.34572172693834;0.00060295849212580453;-0.00011428559921575204
0.13875432525951559;14884.075450747812;0.00049244168367057885;0.00071954840128795022;3982.7266536415509;762.83806259768744;0.00060419577492331418;-0.00011572562579728862
0.13910034602076127;14901.723689723542;0.00049223893988655193;0.00072014534668049589;3990.8981397008802;772.37002635239082;0.00060543542247667504;-0.00011717166333090855
0.13944636678200695;14919.427139537574;0.00049203254990629281;0.00072074369792745545;3999.039540277603;781.94105843101715;0.00060667050594039127;-0.00011862362768760734
0.1397923875432526;14937.139572192924;0.00049181566901331029;0.00072134189087800951;4007.0745152326031;791.55049625782203;0.00060788944420596034;-0.0001200814183519591
0.14013840830449828;14954.783984974729;0.0004915768166145276;0.00072193732806059385;4014.9080382581105;801.19797827446178;0.00060907782139736231;-0.00012154498047409792
0.14048442906574396;14972.264990016876;0.00049130163168379076;0.00072252680023432415;4022.4504908943991;810.88384167461732;0.00061022204203104249;-0.00012301436520767173
0.14083044982698964;14989.49330605332;0.00049097646758389712;0.00072310731350337697;4029.6444481465878;820.60937153555074;0.00061131339450254027;-0.00012448976750410951
0.14117647058823532;15006.412793166442;0.00049059241775895707;0.00072367699816414457;4036.4830065308579;830.37680224213523;0.000612350831525381;-0.00012597152632865211
0.141522491349481;15023.018782257297;0.0004901480959572552;0.00072423572077707913;4043.0124793066279;840.18903913670101;0.00061334137900872143;-0.00012746008243350629
0.14186851211072665;15039.360491927633;0.0004896500873357414;0.00072478515901642571;4049.3192352073629;850.04914730891028;0.00061429813943947114;-0.0001289559008051961
0.14221453287197233;15055.527356000577;0.00048911102939480134;0.00072532833614284264;4055.5066488569314;859.9597241709946;0.00061523679516703759;-0.00013045937548168408
0.14256055363321801;15071.62534651223;0.00048854621044587977;0.00072586882184034259;4061.670933143324;869.92231203017309;0.00061617194207646935;-0.00013197074043722642
0.14290657439446369;15087.752218657801;0.00048796999239976923;0.00072640990021143395;4067.8835061812224;879.93700220020014;0.00061711441458521369;-0.0001334900095244894
0.14325259515570937;15103.979481865726;0.00048739319582125057;0.00072695396654742274;4074.1837930796946;890.00233213188994;0.00061807019364210211;-0.00013501696086883427
0.14359861591695502;15120.345098695889;0.00048682202353379409;0.00072750228583739497;4080.5820422519446;900.11549552629299;0.00061904083397295326;-0.00013655116874333669
0.1439446366782007;15136.856511262542;0.00048625845599014283;0.00072805509795664943;4087.0686181795581;910.2727978118387;0.00062002487383057197;-0.00013809207266651574
0.14429065743944638;15153.500389475701;0.00048570159192458243;0.0007286119472929806;4093.6251528247913;920.47022401322852;0.00062101952670918863;-0.00013963906355034605
0.14463667820069206;15170.254350322324;0.00048514925391936881;0.0007291720769070976;4100.2337274181009;930.7039639919833;0.0006220220742588409;-0.00014119156338137864
0.14498269896193774;15187.096664894389;0.00048459930163798851;0.00072973475382757111;4106.882095715544;940.97076751359145;0.00062303065867468999;-0.00014274907908586509
0.1453287197231834;15204.01183671344;0.0004840503703493511;0.00073029945515583252;4113.5648842402825;951.26806783232269;0.00062404446477852115;-0.00014431122127807537
0.14567474048442908;15220.991925556909;0.00048350203426097196;0.00073086591147202386;4120.2820136986065;961.5938939054713;0.00062506348054115735;-0.00014587769094284253
0.14602076124567476;15238.034881088382;0.00048295458035884102;0.00073143405039472463;4127.0360230317447;971.94666020694262;0.00062608809113027315;-0.00014744824754943218
0.14636678200692044;15255.141656722992;0.00048240863434136712;0.00073200389976071315;4133.8296862041298;982.32495712023001;0.00062711871736751551;-0.00014902267725330721
0.14671280276816612;15272.313616808664;0.00048186483087473439;0.00073257550098361566;4140.661624631538;992.72745844125575;0.00062815515011607032;-0.00015060077886393402
0.14705882352941177;15289.548056557098;0.00048132316201266243;0.00073314876004012186;4147.5177289665626;1003.1530109894957;0.00062919524893075235;-0.00015218237743915342
0.14740484429065745;15306.829713440362;0.00048078166225212505;0.0007337231659297846;4154.3621668765136;1013.6008888318543;0.00063023357790146779;-0.00015376736285197253
0.14775086505190313;15324.122029192671;0.00048023500581002144;0.00073429750210674655;4161.1354462398185;1024.0711181187667;0.0006312611118322592;-0.00015535573906951851
0.14809688581314881;15341.365537842888;0.0004796741635232669;0.00073486979560669617;4167.7642438691501;1034.5647389139517;0.00063226672729843787;-0.00015694766387367272
0.14844290657439449;15358.487956267405;0.00047908785418529129;0.00073543765433162071;4174.180830516787;1045.0838787676139;0.00063324014949862493;-0.00015854346002242402
0.14878892733564017;15375.423682768704;0.00047846548023672703;0.00073599891445331805;4180.3440970116335;1055.6315623199764;0.0006341751420049543;-0.00016014358636595272
0.14913494809688582;15392.134632815912;0.00047780034639952767;0.00073655232921124899;4186.2530614684374;1066.2112548033656;0.00063507155586145351;-0.00016174856859404687
0.1494809688581315;15408.623289756106;0.00047709177802793268;0.00073709799725340803;4191.947458421575;1076.8262141271618;0.00063593541895802736;-0.00016335890094476351
0.14982698961937718;15424.932646033039;0.00047634530877378983;0.00073763735593030929;4197.4959569036655;1087.4787860331007;0.00063677714866523262;-0.00016497493927663113
0.15017301038062286;15441.133716421069;0.00047557100014912745;0.00073817276420926059;4202.9774493642999;1098.1698031692622;0.0006376087132874145;-0.00016659680990573775
0.15051903114186854;15457.306226017865;0.00047478069414220271;0.00073870686206145889;4208.4626351101979;1108.8982328020761;0.00063844083819593941;-0.00016822435616221549
0.15086505190311419;15473.519841396577;0.00047398527279424993;0.00073924195036879328;4214.0016557853151;1119.6611610824036;0.00063928113008141396;-0.00016985713600334022
0.15121107266435987;15489.821790352022;0.00047319278483859976;0.00073977958392873824;4219.6201750616819;1130.4541183745193;0.0006401334822268975;-0.00017149447136725768
0.15155709342560555;15506.233266920504;0.00047240780162016585;0.00074032045553857153;4225.3228494743471;1141.2716637546423;0.00064099860104762936;-0.00017313553684377881
0.15190311418685123;15522.753486713293;0.00047163185496437661;0.00074086453244930984;4231.1009779410233;1152.1080835377109;0.00064187516655416204;-0.00017477946564372276
0.15224913494809691;15539.368034963038;0.00047086449167096532;0.00074141133352461188;4236.940709980091;1162.9580382710024;0.000642761077572299;-0.00017642544775047113
0.15259515570934257;15556.057721735397;0.00047010442058235388;0.00074196022194713239;4242.8291768451181;1173.8170208870579;0.00064365438186105126;-0.00017807279942362399
0.15294117647058825;15572.80517121648;0.00046935037319795328;0.00074251062226318146;4248.7574950256003;1184.6815552336595;0.00064455373175587092;-0.00017972099331680107
0.15328719723183393;15589.598023743563;0.00046860152919959584;0.00074306212530531935;4254.7210050563863;1195.5491460740704;0.00064545842039701062;-0.00018136965089247673
0.15363321799307961;15606.42912461476;0.00046785756026505989;0.00074361449381004231;4260.7178937429517;1206.4180618484161;0.00064636817271551217;-0.00018301850946600022
0.15397923875432529;15623.294929075671;0.00046711845401003799;0.00074416760952560675;4266.7474385131818;1217.2870684785332;0.00064728287909425724;-0.00018466738182271238
0.15432525951557097;15640.193480476019;0.00046638428803207093;0.00074472140655742092;4272.8087267669589;1228.1552272229942;0.00064820240108810919;-0.00018631612555173395
0.15467128027681662;15657.122927474256;0.00046565506629690128;0.000745275822641529;4278.8982785872231;1239.0218303892473;0.00064912621077954679;-0.00018796463329323712
0.1550173010380623;15674.079082460774;0.0004649303682468357;0.00074583071925934995;4285.0042897780495;1249.8864863880613;0.00065005251742420648;-0.00018961284564154792
0.15536332179930798;15691.049749650414;0.00046420846254318466;0.00074638569649156008;4291.100060292225;1260.7492952058169;0.00065097727051671391;-0.00019126077776500576
0.15570934256055366;15708.008328982345;0.00046348528351223428;0.00074693988500331245;4297.1424901749533;1271.6110089214251;0.00065189393161924698;-0.00019290854375702952
0.15605536332179934;15724.912472580681;0.00046275417862274356;0.00074749190384606568;4303.0794306650205;1282.4730696324725;0.00065279458955337601;-0.0001945563623896677
0.15640138408304499;15741.711473781796;0.00046200701792423437;0.00074804010328344554;4308.864135797774;1293.3374568959414;0.00065367215276680691;-0.00019620453396973736
0.15674740484429067;15758.360566178018;0.00046123640955759559;0.0007485830318102976;4314.4704913312498;1304.2063404229866;0.00065452265962319563;-0.00019785338765121468
0.15709342560553635;15774.835805238539;0.00046043806273250699;0.00074911992017156787;4319.9020660753231;1315.0815984844874;0.00065534665152546423;-0.00019950320837540422
0.15743944636678203;15791.142638044113;0.00045961223391058603;0.00074965095792996162;4325.1912390757443;1325.9643089340884;0.00065614904050608153;-0.00020115415965707214
0.15778546712802771;15807.314521494136;0.00045876367160953545;0.0007501772452397264;4330.3893778264901;1336.8543357471137;0.00065693761922207099;-0.00020280622086072403
0.15813148788927336;15823.402687057907;0.00045790018912187307;0.00075070045707028568;4335.5526184635928;1347.75011556553;0.00065772090375278256;-0.0002044591548186101
0.15847750865051904;15839.461707513427;0.00045703053969469858;0.00075122237242582213;4340.7287554053173;1358.6487004890525;0.00065850614470517254;-0.00020611251432230951
0.15882352941176472;15855.536429378673;0.00045616242114338912;0.00075174444977151272;4345.9492321414591;1369.5460478692939;0.00065929811218408006;-0.0002077656860856775
0.1591695501730104;15871.654253495057;0.00045530121685892862;0.00075226757764782002;4351.2274844610283;1380.437483575407;0.00066009884445315174;-0.00020941796102412076
0.15951557093425608;15887.823941520739;0.00045444967418955699;0.00075279203786316991;4356.5623745127232;1391.318221593925;0.00066090816889573375;-0.00021106861307999957
0.15986159169550174;15904.039569590952;0.00045360834657626024;0.00075331763562068064;4361.9441123512461;1402.1838140521979;0.00066172460033744646;-0.00021271696749300563
0.16020761245674742;15920.286899887747;0.00045277642360496686;0.00075384390742874784;4367.360068817793;1413.0304350517063;0.00066254622288371492;-0.00021436244385882784
0.1605536332179931;15936.549477353803;0.00045195256978541312;0.00075437031928874884;4372.7988149914936;1423.854959387384;0.00066337130272092282;-0.00021600456807119143
0.16089965397923878;15952.812747863181;0.00045113552541025737;0.00075489640010485161;4378.2519224841435;1434.6548636935454;0.00066419856122842036;-0.00021764295732529528
0.16124567474048446;15969.065759661993;0.00045032439466365109;0.00075542179645673589;4383.7139836833048;1445.4280303180656;0.00066502717804948401;-0.00021927729036472912
0.16159169550173014;15985.300987485674;0.0004495186784452809;0.0007559462665244856;4389.18171567831;1456.1725562475299;0.00066585665515326035;-0.00022090727849464529
0.16193771626297579;16001.513245410144;0.00044871816741914107;0.00075646964462905062;4394.6529413670678;1466.8866550966527;0.00066668666226453845;-0.00022253265071315586
0.16228373702422147;16017.698569948025;0.0004479228023119086;0.00075699180495560374;4400.1259095791238;1477.5686966909309;0.00066751693372366322;-0.00022415315971618195
0.16262975778546715;16033.853579754359;0.00044713256476800725;0.00075751264078311429;4405.598053008498;1488.2173741964248;0.00066834708005991217;-0.00022576860725171825
0.16297577854671283;16049.974400689227;0.00044634726356871995;0.00075803202979807336;4411.0620757551196;1498.8319402610875;0.00066917599445567551;-0.00022737887994343057
0.16332179930795851;16066.052989500511;0.00044556590527277095;0.00075854971581622906;4416.5010480289857;1509.4124178507786;0.00067000110859319502;-0.00022898398127533279
0.16366782006920416;16082.072439364068;0.00044478591807838822;0.000759065158221083;4421.8869994156103;1519.9596867156686;0.00067081817924723175;-0.00023058404470909102
0.16401384083044984;16098.005659615583;0.00044400292529866666;0.00075957749044871787;4427.1859500813825;1530.4753790226368;0.00067162205153931077;-0.00023217931785103634
0.16435986159169552;16113.820302588323;0.00044321152444880036;0.00076008567929626157;4432.3680238498946;1540.9615753454295;0.00067240819313238573;-0.00023377011633263808
0.1647058823529412;16129.488572679627;0.00044240686756027352;0.00076058884032074526;4437.4178669448775;1551.4203530381228;0.00067317427479636949;-0.00023535675529692899
0.16505190311418688;16144.997193467303;0.00044158631025996637;0.00076108655708254753;4442.3403279109789;1561.8532830516274;0.0006739210320751358;-0.00023693947306352908
0.16539792387543253;16160.35258444691;0.00044075034977213265;0.00076157904560217381;4447.1589713344893;1572.2609869686532;0.00067465203981192956;-0.00023851836392905449
0.16574394463667821;16175.578931787446;0.00043990246664340094;0.00076206709055333475;4451.9085446438949;1582.6428514596498;0.00067537256933247996;-0.00024009333484892694
0.16608996539792389;16190.710369587849;0.0004390480252440789;0.00076255179314623433;4456.6249587616931;1592.9969582989779;0.00067608806846927282;-0.00024166409482054264
0.16643598615916957;16205.780890544975;0.00043819276440925606;0.00076303424730289312;4461.336716169867;1603.3202356837382;0.00067680286116434264;-0.00024323017783895189
0.16678200692041525;16220.815925337909;0.00043734147408591663;0.00076351527039301829;4466.0603352625722;1613.6087849131006;0.00067751945332502977;-0.00024479099245543759
0.16712802768166091;16235.828093659977;0.0004364972516301181;0.00076399526828544026;4470.8002374477883;1623.8582994351277;0.00067823851569684456;-0.00024634588534861715
0.16747404844290659;16250.81751036722;0.00043566142110875334;0.00076447424639189583;4475.5518591970285;1634.0644809270198;0.00067895935597401982;-0.00024789420444550102
0.16782006920415227;16265.775313608352;0.00043483394228904473;0.00076495192352480658;4480.3060148806353;1644.2233722012359;0.00067968058065930829;-0.00024943534942470109
